name,description,location,tags,coordinates.latitude,coordinates.longitude,source_folder,source_file
Classics,No description available,Istanbul,[],41.0058634,28.9792165,nodes,shop.json
Rose Art,No description available,Istanbul,[],41.0060587,28.9800453,nodes,shop.json
Bilen gıda,No description available,Istanbul,[],41.0052824,28.9811157,nodes,shop.json
Cankurtaran mini market,No description available,Istanbul,[],41.0054102,28.9814016,nodes,shop.json
İnce'nin yeri bakkal,No description available,Istanbul,[],41.0051941,28.981838,nodes,shop.json
Terra Rossa Butik,No description available,Türkiye/İstanbul,[],40.9657048,29.0698273,nodes,shop.json
Altan Sekerleme,No description available,Türkiye/İstanbul,[],41.0185277,28.9658333,nodes,shop.json
j'adore,No description available,Türkiye/İstanbul,[],41.0329642,28.9762494,nodes,shop.json
Altan Sekerleme,No description available,Türkiye/İstanbul,[],41.0176374,28.9676189,nodes,shop.json
Lasiea,No description available,Istanbul,[],41.0074545,28.9549623,nodes,shop.json
New Fellinaz,No description available,Istanbul,[],41.0074101,28.955094,nodes,shop.json
Capris Kids,No description available,Istanbul,[],41.0073829,28.9549814,nodes,shop.json
Rodeo,No description available,Istanbul,[],41.0074203,28.9550001,nodes,shop.json
Semco,No description available,Istanbul,[],41.007596,28.9557903,nodes,shop.json
Serianno,No description available,Istanbul,[],41.0077173,28.9558118,nodes,shop.json
Dule,No description available,Istanbul,[],41.0075896,28.9556534,nodes,shop.json
Ozsa Tekstil,No description available,Istanbul,[],41.0077333,28.9556911,nodes,shop.json
Carpatya Park,No description available,Istanbul,[],41.0075836,28.955919,nodes,shop.json
Dolce Vissa,No description available,Istanbul,[],41.0077217,28.9554834,nodes,shop.json
Mario Tekstil,No description available,Istanbul,[],41.007613,28.9552344,nodes,shop.json
Sementa Triko,No description available,Istanbul,[],41.0077224,28.955221,nodes,shop.json
Last Rose,No description available,Istanbul,[],41.0076232,28.9552934,nodes,shop.json
Te Adoro,No description available,Istanbul,[],41.0076302,28.9551191,nodes,shop.json
Stella,No description available,Istanbul,[],41.0076206,28.9548864,nodes,shop.json
Green Tous,No description available,Istanbul,[],41.0076253,28.9547337,nodes,shop.json
Amarchik,No description available,Istanbul,[],41.0076174,28.9546181,nodes,shop.json
EZE,No description available,Istanbul,[],41.0077449,28.9546958,nodes,shop.json
Gofi,No description available,Istanbul,[],41.0088028,28.9573364,nodes,shop.json
Elizzar,No description available,Istanbul,[],41.0086706,28.9569723,nodes,shop.json
Demate,No description available,Istanbul,[],41.0086766,28.957262,nodes,shop.json
Femeny,No description available,Istanbul,[],41.0086705,28.9570688,nodes,shop.json
Lemiss,No description available,Istanbul,[],41.0086786,28.9571708,nodes,shop.json
Jeep and Blue,No description available,Istanbul,[],41.0088037,28.9569127,nodes,shop.json
Stz,No description available,Istanbul,[],41.0088039,28.9572243,nodes,shop.json
Pier Carlino,No description available,Istanbul,[],41.0088039,28.9569857,nodes,shop.json
Surco Jeans,No description available,Istanbul,[],41.0088058,28.9571278,nodes,shop.json
Altınyıldız Classics,No description available,Istanbul,[],41.0088039,28.957042,nodes,shop.json
Surco Jeans,No description available,Istanbul,[],41.0087994,28.9568439,nodes,shop.json
Pier Lone,No description available,Istanbul,[],41.0088035,28.9567796,nodes,shop.json
BDM club,No description available,Istanbul,[],41.008798,28.9566768,nodes,shop.json
Galassia Kids,No description available,Istanbul,[],41.0088015,28.9566177,nodes,shop.json
Khan,No description available,Istanbul,[],41.0086768,28.9569034,nodes,shop.json
E Tough,No description available,Istanbul,[],41.008609,28.9565097,nodes,shop.json
Stefano Lompas,No description available,Istanbul,[],41.0086758,28.9567914,nodes,shop.json
Solido,No description available,Istanbul,[],41.0086535,28.9565339,nodes,shop.json
Miss Lady Lingerie,No description available,Istanbul,[],41.0092568,28.9565165,nodes,shop.json
Vannes,No description available,Istanbul,[],41.0091657,28.9565059,nodes,shop.json
Galvanni,No description available,Istanbul,[],41.0091002,28.9562286,nodes,shop.json
Paramore,No description available,Istanbul,[],41.0091885,28.956248,nodes,shop.json
Alexandra Golden,No description available,Istanbul,[],41.0090174,28.9565051,nodes,shop.json
Vivento,No description available,Istanbul,[],41.008975,28.9562328,nodes,shop.json
Sergio Alvajee,No description available,Istanbul,[],41.0089601,28.9562341,nodes,shop.json
UGZ Store,No description available,Istanbul,[],41.0089294,28.9562322,nodes,shop.json
Erin Deri,No description available,Istanbul,[],41.0089447,28.956235,nodes,shop.json
Darkmen,No description available,Istanbul,[],41.0089059,28.9562302,nodes,shop.json
Romano Botta,No description available,Istanbul,[],41.0090167,28.9562339,nodes,shop.json
Vokzal Moda,No description available,Istanbul,[],41.0088555,28.9562322,nodes,shop.json
Aron Astor Laleli,No description available,Istanbul,[],41.0088697,28.9562323,nodes,shop.json
Solido,No description available,Istanbul,[],41.0086288,28.9561956,nodes,shop.json
Vatoz Fashion,No description available,Istanbul,[],41.0085856,28.9561929,nodes,shop.json
Bagutti,No description available,Istanbul,[],41.0085499,28.9561821,nodes,shop.json
Soytex Felix,No description available,Istanbul,[],41.0085047,28.9561983,nodes,shop.json
Sogo,No description available,Istanbul,[],41.008477,28.9561608,nodes,shop.json
Arizona,No description available,Istanbul,[],41.0083468,28.9561747,nodes,shop.json
Can İç Giyim,No description available,Istanbul,[],41.0083873,28.9562015,nodes,shop.json
Cawani Sport,No description available,Istanbul,[],41.0083597,28.9564664,nodes,shop.json
Roman,No description available,Istanbul,[],41.008111,28.9558683,nodes,shop.json
Claudia,No description available,Istanbul,[],41.008273,28.9557877,nodes,shop.json
Ramon Miele,No description available,Istanbul,[],41.0081023,28.9557012,nodes,shop.json
Morbido,No description available,Istanbul,[],41.0082601,28.9555268,nodes,shop.json
Elit,No description available,Istanbul,[],41.0082723,28.9555974,nodes,shop.json
Andorra,No description available,Istanbul,[],41.0081184,28.9553721,nodes,shop.json
Pierre Cardin,No description available,Istanbul,[],41.0082682,28.9556912,nodes,shop.json
Vedika,No description available,Istanbul,[],41.0081063,28.9556322,nodes,shop.json
Baggage,No description available,Istanbul,[],41.0081035,28.9554603,nodes,shop.json
Tango,No description available,Istanbul,[],41.0082574,28.955447,nodes,shop.json
Saycar,No description available,Istanbul,[],41.0081076,28.9555087,nodes,shop.json
Sem,No description available,Istanbul,[],41.0081203,28.9552893,nodes,shop.json
Dante Socks,No description available,Istanbul,[],41.008279,28.9552732,nodes,shop.json
Azra,No description available,Istanbul,[],41.0081192,28.9552012,nodes,shop.json
Kapris,No description available,Istanbul,[],41.0082776,28.9550909,nodes,shop.json
Zolozzo,No description available,Istanbul,[],41.0082837,28.9549568,nodes,shop.json
Dara,No description available,Istanbul,[],41.008115,28.9549959,nodes,shop.json
Esratash,No description available,Istanbul,[],41.0081243,28.9550457,nodes,shop.json
Fiero,No description available,Istanbul,[],41.0083192,28.9543053,nodes,shop.json
Ultra Outlet,No description available,Istanbul,[],41.0084341,28.9542856,nodes,shop.json
United Outlet,No description available,Istanbul,[],41.008343,28.9540918,nodes,shop.json
Gökmen,No description available,Istanbul,[],41.000576,28.9326613,nodes,shop.json
mo-su 9:00-20:00,No description available,Istanbul,[],40.9981434,28.9301365,nodes,shop.json
Fuar-1 gida ve tekel,No description available,Istanbul,[],41.0019075,28.9356901,nodes,shop.json
Bağlar market,No description available,Istanbul,[],41.0019465,28.9358266,nodes,shop.json
Ebubekir Market,No description available,Istanbul,[],40.9989729,28.9314435,nodes,shop.json
Arslan Şarküteri,No description available,Istanbul,[],41.0005873,28.9298249,nodes,shop.json
Panek,No description available,Istanbul,[],41.0002761,28.9303359,nodes,shop.json
Mert Gida,No description available,Istanbul,[],41.0002139,28.9304001,nodes,shop.json
Elif market,No description available,Istanbul,[],40.9999618,28.9309999,nodes,shop.json
Beslen Izgara,No description available,Istanbul,[],41.0000995,28.9307678,nodes,shop.json
Doğan Kuruyemiş Şekerleme Kuru Kahve,No description available,Istanbul,[],41.0000444,28.9306867,nodes,shop.json
Ünlütaș Peynircilik,No description available,Istanbul,[],41.0000647,28.9306545,nodes,shop.json
Dora Et,No description available,Istanbul,[],40.9998926,28.931085,nodes,shop.json
Araç Pastanesi,No description available,Istanbul,[],40.9982586,28.929799,nodes,shop.json
mo-su 07:00-19:00,No description available,Istanbul,[],41.000243,28.9285045,nodes,shop.json
Şerif Kuruyemiş,No description available,Istanbul,[],41.0003506,28.9290057,nodes,shop.json
Başaran Yufka,No description available,Istanbul,[],41.0004014,28.9292255,nodes,shop.json
Tospik Bebe,No description available,Istanbul,[],41.0008394,28.9296348,nodes,shop.json
Naturel Kuruyemiş,No description available,Istanbul,[],41.0019052,28.9300343,nodes,shop.json
A101,No description available,Istanbul,[],41.0025022,28.9302745,nodes,shop.json
C.S.S Fabrika Satış Mağazası,No description available,Istanbul,[],41.0029844,28.9302116,nodes,shop.json
Fistan Store,No description available,Istanbul,[],41.0035053,28.930931,nodes,shop.json
Depo,No description available,Istanbul,[],41.0036287,28.9312964,nodes,shop.json
Free Store,No description available,Istanbul,[],41.0036692,28.9314265,nodes,shop.json
Si ve Ra Butik,No description available,Istanbul,[],41.0037389,28.9316137,nodes,shop.json
Gepetto,No description available,Istanbul,[],41.0037753,28.9316995,nodes,shop.json
Markakolik Outlet,No description available,Istanbul,[],41.0039787,28.9322506,nodes,shop.json
İnci Unlu Mamülleri,No description available,Istanbul,[],41.0040435,28.9324947,nodes,shop.json
Market,No description available,Istanbul,[],41.0110779,28.9259421,nodes,shop.json
Gida market,No description available,Istanbul,[],41.010486,28.9263256,nodes,shop.json
Gelgör gida,No description available,Istanbul,[],41.0069509,28.9265802,nodes,shop.json
Köşem Şarküteri,No description available,Istanbul,[],41.0071023,28.927267,nodes,shop.json
Marmara Ekmek,No description available,Istanbul,[],41.007087,28.9278116,nodes,shop.json
Şok,No description available,Istanbul,[],41.0076019,28.9313411,nodes,shop.json
Peynir Evim,No description available,Istanbul,[],41.0078878,28.9313566,nodes,shop.json
Salih Kuruyemiş,No description available,Istanbul,[],41.0080103,28.9313398,nodes,shop.json
Paaha Moda,No description available,Istanbul,[],41.0080508,28.9313666,nodes,shop.json
Ferda Yoğurtçuluk,No description available,Istanbul,[],41.0083106,28.9313512,nodes,shop.json
Es Et Ve Tavuk Ürünleri,No description available,Istanbul,[],41.0083619,28.931354,nodes,shop.json
Karınca,No description available,Istanbul,[],41.008631,28.9313773,nodes,shop.json
Neslisi Stiller,No description available,Istanbul,[],41.0102213,28.9315537,nodes,shop.json
Sevil Kristal,No description available,Istanbul,[],41.0099478,28.9313595,nodes,shop.json
Alşark market,No description available,Istanbul,[],41.0072383,28.92986,nodes,shop.json
İnci Unlu Mamülleri,No description available,Istanbul,[],41.0072569,28.9313559,nodes,shop.json
Salman Pasajı,No description available,Istanbul,[],41.0070925,28.9313878,nodes,shop.json
Kanarya Kuruyemiş,No description available,Istanbul,[],41.0069739,28.9313711,nodes,shop.json
Rami Karabağ,No description available,Istanbul,[],41.0069314,28.9315024,nodes,shop.json
Eylül Büfe,No description available,Istanbul,[],41.0069064,28.9335634,nodes,shop.json
Tokgöz Hipermarket,No description available,Istanbul,[],41.0068877,28.9339503,nodes,shop.json
Marketim,No description available,Istanbul,[],41.0090541,28.9374795,nodes,shop.json
Can Kasap,No description available,Istanbul,[],41.0095836,28.9376965,nodes,shop.json
Volkan Kuyumcusu,No description available,Istanbul,[],41.0097303,28.937769,nodes,shop.json
Alfa Hediyelik Eşya,No description available,Istanbul,[],41.0104483,28.9315523,nodes,shop.json
Zengin Kuruyemis,No description available,Istanbul,[],41.0104443,28.9313699,nodes,shop.json
Deram Gıda,No description available,Istanbul,[],41.0110106,28.9357186,nodes,shop.json
Bal Gıda,No description available,Istanbul,[],41.0110658,28.9331057,nodes,shop.json
Polente Butik,No description available,Istanbul,[],41.0107789,28.9315753,nodes,shop.json
Kiratli Tekel,No description available,Istanbul,[],41.0106557,28.9315559,nodes,shop.json
Topaloğlu Hiper Marketleri,No description available,Istanbul,[],41.010512,28.9311239,nodes,shop.json
Migros,No description available,Istanbul,[],41.0111949,28.9297409,nodes,shop.json
Liman Market,No description available,Istanbul,[],41.0117758,28.9287756,nodes,shop.json
Davet Gıda,No description available,Istanbul,[],41.01183,28.9286013,nodes,shop.json
Şehremini Çarşı,No description available,Istanbul,[],41.0117638,28.9280421,nodes,shop.json
Demir Market,No description available,Istanbul,[],41.0115933,28.9268372,nodes,shop.json
Taşpınar Bakkaliye,No description available,Istanbul,[],41.0116382,28.9266784,nodes,shop.json
Resul Market,No description available,Istanbul,[],41.0084965,28.9279715,nodes,shop.json
İstanbul Halk Ekmek,No description available,Istanbul,[],41.0093756,28.9281766,nodes,shop.json
Bereket Taş Fırın,No description available,Istanbul,[],41.0092088,28.9284892,nodes,shop.json
Özçelik Et Ve Tavuk Ürünleri,No description available,Istanbul,[],41.0091591,28.9286447,nodes,shop.json
Özan Temizlik Ürünleri,No description available,Istanbul,[],41.0117707,28.9281623,nodes,shop.json
Tünaydın,No description available,Istanbul,[],41.011155,28.928895,nodes,shop.json
Mucizem Giyim,No description available,Istanbul,[],41.0092438,28.9302551,nodes,shop.json
Sultan Ahmet Market,No description available,Istanbul,[],41.0090762,28.9306672,nodes,shop.json
İstanbul Halk Ekmek,No description available,Istanbul,[],41.0096377,28.9311249,nodes,shop.json
Demmar Hiper Market,No description available,Istanbul,[],41.0085344,28.9302037,nodes,shop.json
Bizim Market,No description available,Istanbul,[],41.0091448,28.929199,nodes,shop.json
Gaziantep Unlu Mamülleri Abdullah Usta,No description available,Istanbul,[],41.0092841,28.92936,nodes,shop.json
Balıkesir Gıda Tekel,No description available,Istanbul,[],41.0096411,28.9297959,nodes,shop.json
Güneydoğu Grup,No description available,Istanbul,[],41.0075675,28.9287253,nodes,shop.json
Eren Tavukçuluk,No description available,Istanbul,[],41.0090454,28.9311473,nodes,shop.json
Köşem Şarküteri,No description available,Istanbul,[],41.0093554,28.9310124,nodes,shop.json
Marti Collections,No description available,Istanbul,[],41.0092992,28.9306875,nodes,shop.json
Jan Jan Moda Outlet,No description available,Istanbul,[],41.0089043,28.9312542,nodes,shop.json
