name,description,location,tags,coordinates.latitude,coordinates.longitude,source_folder,source_file
Payidar galata,No description available,Türkiye/İstanbul,['restaurant'],41.0268267,28.9727176,nodes,amenity.json
Aseka Karakoy,No description available,Türkiye/İstanbul,['restaurant'],41.0249867,28.9774646,nodes,amenity.json
Starbucks,No description available,Türkiye/İstanbul,['cafe'],40.8907272,29.1756765,nodes,amenity.json
Dürüm Yiyelim,No description available,Türkiye/İstanbul,['restaurant'],41.0158604,28.9727796,nodes,amenity.json
Elmalar Cafe & Restaurant,No description available,Türkiye/İstanbul,['cafe'],41.0158879,28.9727102,nodes,amenity.json
Beyaz Fırın,No description available,Türkiye/İstanbul,['cafe'],40.9834172,29.0236817,nodes,amenity.json
Subway,No description available,Türkiye/İstanbul,['fast_food'],40.9922718,29.1190766,nodes,amenity.json
Mado,No description available,Türkiye/İstanbul,['cafe'],40.9922813,29.1192715,nodes,amenity.json
Caffè Nero,No description available,İstanbul,['cafe'],40.9927815,29.1249509,nodes,amenity.json
Starbucks,No description available,Türkiye/İstanbul,['cafe'],40.9927937,29.1247753,nodes,amenity.json
Battalbey Çiğköfte,No description available,Türkiye/İstanbul,['fast_food'],41.1415593,28.4627256,nodes,amenity.json
Köyüm,No description available,Türkiye/İstanbul,['restaurant'],41.1428463,28.4613175,nodes,amenity.json
Çiğköftem,No description available,Türkiye/İstanbul,['fast_food'],41.1430694,28.4611934,nodes,amenity.json
Yeşil Teras Cafe,No description available,İstanbul,['cafe'],40.9672457,29.1398876,nodes,amenity.json
Gazi Çiğköfte,No description available,Türkiye/İstanbul,['fast_food'],41.0818946,28.9160418,nodes,amenity.json
Döner Keyf,No description available,Türkiye/İstanbul,['fast_food'],41.0820098,28.9156904,nodes,amenity.json
Ercan Et,No description available,Türkiye/İstanbul,['restaurant'],41.0820644,28.9154799,nodes,amenity.json
Şehr-i Dürüm,No description available,Türkiye/İstanbul,['fast_food'],41.0823889,28.9153182,nodes,amenity.json
Furkan Döner,No description available,Türkiye/İstanbul,['fast_food'],41.0821781,28.9150708,nodes,amenity.json
Şehr-i Pide & Lahmacun,No description available,Türkiye/İstanbul,['fast_food'],41.082446,28.9150628,nodes,amenity.json
Oses Çiğköfte,No description available,Türkiye/İstanbul,['fast_food'],41.082258,28.9147711,nodes,amenity.json
Döner Sarayı,No description available,Türkiye/İstanbul,['fast_food'],41.0822716,28.9147174,nodes,amenity.json
Hamursaray,No description available,Türkiye/İstanbul,['restaurant'],41.0824455,28.9142051,nodes,amenity.json
Gala Kokoreç,No description available,Türkiye/İstanbul,['fast_food'],41.0825072,28.9140469,nodes,amenity.json
Dürümcü,No description available,Türkiye/İstanbul,['fast_food'],41.082818,28.9139396,nodes,amenity.json
Döner İstanbul,No description available,Türkiye/İstanbul,['fast_food'],41.0827751,28.9134803,nodes,amenity.json
Huzur Kıraathanesi,No description available,Türkiye/İstanbul,['cafe'],41.0828701,28.913318,nodes,amenity.json
Kanatçı Onur,No description available,Türkiye/İstanbul,['restaurant'],41.0830328,28.9134836,nodes,amenity.json
Adıyaman Çiğ Köfte,No description available,Türkiye/İstanbul,['fast_food'],41.0746482,28.9337108,nodes,amenity.json
Lezzet Diyarı Yöresel Ürünler,No description available,Türkiye/İstanbul,['restaurant'],41.075643,28.9323255,nodes,amenity.json
Çiğköfte Yeri,No description available,Türkiye/İstanbul,['fast_food'],41.0768561,28.9331107,nodes,amenity.json
Kelkit Dönercisi,No description available,Türkiye/İstanbul,['fast_food'],41.0795827,28.9310749,nodes,amenity.json
Cadde Lounge,No description available,Türkiye/İstanbul,['restaurant'],41.0820174,28.9178657,nodes,amenity.json
Happy Days,No description available,Türkiye/İstanbul,['cafe'],41.0820022,28.9170811,nodes,amenity.json
Öz Meydan İşkembe,No description available,Türkiye/İstanbul,['restaurant'],41.0819022,28.9164874,nodes,amenity.json
Kahve Dünyası,No description available,İstanbul,['cafe'],40.9606694,29.0801682,nodes,amenity.json
Arnavut Ciğeri,No description available,Türkiye/İstanbul,['restaurant'],41.0672472,28.9391866,nodes,amenity.json
Fayton Büfe,No description available,Türkiye/İstanbul,['restaurant'],41.0722197,28.9392087,nodes,amenity.json
Huzur Büfe Palanın Yeri,No description available,Türkiye/İstanbul,['restaurant'],41.0721661,28.9390638,nodes,amenity.json
Heaven Pizza,No description available,Türkiye/İstanbul,['restaurant'],41.074999,28.9394856,nodes,amenity.json
Şehitoğlu P Star Cafe,No description available,Türkiye/İstanbul,['cafe'],41.0750627,28.9394843,nodes,amenity.json
Meşhur Alibeyköy Tostçusu,No description available,Türkiye/İstanbul,['fast_food'],41.0754135,28.939493,nodes,amenity.json
Pizza Lazza,No description available,Türkiye/İstanbul,['restaurant'],41.0766519,28.9378334,nodes,amenity.json
Domino's,No description available,Türkiye/İstanbul,['fast_food'],41.0764573,28.9376356,nodes,amenity.json
Sarıyer Börekçisi,No description available,Türkiye/İstanbul,['cafe'],41.0761176,28.9256126,nodes,amenity.json
Oses Çiğ Köfte,No description available,Türkiye/İstanbul,['fast_food'],41.0763891,28.9259049,nodes,amenity.json
Starbucks,No description available,Türkiye/İstanbul,['cafe'],41.0349503,28.9206831,nodes,amenity.json
McDonald's,No description available,Türkiye/İstanbul,['fast_food'],40.9524998,29.0930781,nodes,amenity.json
Köfteci Yusuf Bostancı İskele,No description available,İstanbul,['restaurant'],40.9525173,29.0931334,nodes,amenity.json
Unknown Place,No description available,Türkiye/İstanbul,['cafe'],41.0776419,28.1641858,nodes,amenity.json
Günaydın Suadiye Kasap & Steakhouse,No description available,İstanbul,['restaurant'],40.9616579,29.0790005,nodes,amenity.json
Murat İskender,No description available,İstanbul,['restaurant'],40.9682678,29.0710729,nodes,amenity.json
Unknown Place,No description available,Türkiye/İstanbul,['restaurant'],40.8735254,29.1299584,nodes,amenity.json
Havva Hanım & Ballaturka,No description available,İstanbul,['restaurant'],40.9647121,29.0878942,nodes,amenity.json
Espresso Bar,No description available,İstanbul,['cafe'],40.9628155,29.0764272,nodes,amenity.json
Sorriso Restaurant Kuruçeşme,No description available,İstanbul,['restaurant'],41.0599153,29.0358392,nodes,amenity.json
Starbucks,No description available,İstanbul,['cafe'],40.9638928,29.0750132,nodes,amenity.json
Vintage Burger Caddebostan,No description available,İstanbul,['fast_food'],40.963941,29.0750621,nodes,amenity.json
Midyeci Yasin Maltepe,No description available,İstanbul,['restaurant'],40.9269603,29.1234651,nodes,amenity.json
Tavuk Dünyası,No description available,Türkiye/İstanbul,['fast_food'],41.0303609,28.975717,nodes,amenity.json
Hacı Ali Ocakbaşı,No description available,İstanbul,['restaurant'],40.9801349,29.0861442,nodes,amenity.json
Kimyon,No description available,Türkiye/İstanbul,['restaurant'],40.9867504,29.0267703,nodes,amenity.json
Komagene,No description available,İstanbul,['fast_food'],40.9792502,29.0886395,nodes,amenity.json
Marina Balık,No description available,İstanbul,['restaurant'],40.967107,29.0927128,nodes,amenity.json
Nezih Dokuz Ondokuz,No description available,İstanbul,['restaurant'],40.9634184,29.0770212,nodes,amenity.json
Şef Burger,No description available,Türkiye/İstanbul,['fast_food'],41.00642,28.95008,nodes,amenity.json
Odessa Sahaf,No description available,Türkiye/İstanbul,['cafe'],40.9940232,29.0285151,nodes,amenity.json
Sofular Köftecisi,No description available,Türkiye/İstanbul,['restaurant'],41.1762992,29.4914815,nodes,amenity.json
Vestan Dürüm 4,No description available,Türkiye/İstanbul,['fast_food'],41.022479,29.1144308,nodes,amenity.json
Dilim Börek,No description available,Türkiye/İstanbul,['cafe'],41.0214625,29.1179354,nodes,amenity.json
Aile Et Lokantası,No description available,Türkiye/İstanbul,['restaurant'],41.0224137,29.1145229,nodes,amenity.json
Pınar 3 Kebap,No description available,Türkiye/İstanbul,['restaurant'],41.0221943,29.1153214,nodes,amenity.json
Baklavacı Güllüoğlu,No description available,Türkiye/İstanbul,['cafe'],41.0217578,29.1167754,nodes,amenity.json
Çıtır Börek,No description available,Türkiye/İstanbul,['cafe'],41.0222173,29.1152476,nodes,amenity.json
Beyaz Mutfak,No description available,Türkiye/İstanbul,['cafe'],41.0231191,29.112251,nodes,amenity.json
Aksi Cadde,No description available,Türkiye/İstanbul,['pub'],40.9742977,29.0550525,nodes,amenity.json
Burger King,No description available,İstanbul,['fast_food'],41.0805781,28.8771503,nodes,amenity.json
Mado,No description available,İstanbul,['cafe'],41.0803501,28.877352,nodes,amenity.json
Paçacım,No description available,İstanbul,['restaurant'],40.9923266,29.1199246,nodes,amenity.json
Komagene,No description available,İstanbul,['restaurant'],40.9921218,29.1172571,nodes,amenity.json
Chocolabs,No description available,İstanbul,['cafe'],40.9673994,29.0678755,nodes,amenity.json
Müdavim Ocakbaşı,No description available,İstanbul,['restaurant'],40.9924479,29.1207771,nodes,amenity.json
Kedai Indonesia Turki,No description available,Türkiye/İstanbul,['restaurant'],41.0352146,28.9867905,nodes,amenity.json
Unknown Place,No description available,Türkiye/İstanbul,['restaurant'],41.0303214,28.9843061,nodes,amenity.json
Lebap Restaurant,No description available,Türkiye/İstanbul,['restaurant'],41.0110956,28.9538178,nodes,amenity.json
Coffy,No description available,Türkiye/İstanbul,['cafe'],40.9899616,29.0289317,nodes,amenity.json
Bi'Kahve,No description available,Türkiye/İstanbul,['cafe'],40.9826228,29.0648075,nodes,amenity.json
Etiler Marmaris,No description available,Türkiye/İstanbul,['fast_food'],40.9826375,29.0644268,nodes,amenity.json
Göztepe Piliç,No description available,Türkiye/İstanbul,['fast_food'],40.9824819,29.0656613,nodes,amenity.json
Milano,No description available,Türkiye/İstanbul,['cafe'],40.8911243,29.196999,nodes,amenity.json
Unknown Place,No description available,Türkiye/İstanbul,['restaurant'],40.9873108,29.0253835,nodes,amenity.json
Ethem Et & Adana Kebap,No description available,İstanbul,['restaurant'],40.9722072,29.0740471,nodes,amenity.json
Bizim balıkçı,No description available,Türkiye/İstanbul,['restaurant'],40.8963418,29.20034,nodes,amenity.json
Unknown Place,No description available,Türkiye/İstanbul,['restaurant'],41.0043302,28.9644292,nodes,amenity.json
Mooda'da,No description available,Türkiye/İstanbul,['cafe'],40.9887741,29.0234548,nodes,amenity.json
Kasap Doner,No description available,Türkiye/İstanbul,['fast_food'],40.9892954,29.0236672,nodes,amenity.json
Mila,No description available,Türkiye/İstanbul,['restaurant'],40.9882663,29.0279775,nodes,amenity.json
Motto,No description available,Türkiye/İstanbul,['pub'],40.9877233,29.0277486,nodes,amenity.json
Icanna,No description available,Türkiye/İstanbul,['cafe'],40.9876701,29.0277242,nodes,amenity.json
Cherie,No description available,Türkiye/İstanbul,['cafe'],40.9886398,29.0260141,nodes,amenity.json
Cold Neron,No description available,Türkiye/İstanbul,['ice_cream'],40.9882307,29.028067,nodes,amenity.json
Dali,No description available,Türkiye/İstanbul,['fast_food'],40.9884338,29.0278806,nodes,amenity.json
Luvia Patisserie,No description available,Türkiye/İstanbul,['cafe'],40.8909079,29.1754552,nodes,amenity.json
Palmiye,No description available,Türkiye/İstanbul,['cafe'],40.891096,29.1737018,nodes,amenity.json
Anıt,No description available,Türkiye/İstanbul,['cafe'],40.8869587,29.1812221,nodes,amenity.json
Zero Point,No description available,Türkiye/İstanbul,['cafe'],40.8870876,29.1874442,nodes,amenity.json
Unknown Place,No description available,Türkiye/İstanbul,['fast_food'],40.8882571,29.1894593,nodes,amenity.json
Oguzhan Gunaydin,No description available,Türkiye/İstanbul,['cafe'],40.8881992,29.1892175,nodes,amenity.json
Opia pub,No description available,Türkiye/İstanbul,['pub'],41.0303748,28.9746915,nodes,amenity.json
Şirin Lokanta,No description available,Türkiye/İstanbul,['restaurant'],40.9824096,29.0651569,nodes,amenity.json
Essah Adana Ocakbaşı,No description available,İstanbul,['cafe'],40.9789977,29.1063636,nodes,amenity.json
Kümes Piliç,No description available,Türkiye/İstanbul,['restaurant'],40.979965,29.0781914,nodes,amenity.json
Macboos Restaurant,No description available,Türkiye/İstanbul,['restaurant'],41.0583602,29.0351414,nodes,amenity.json
Unknown Place,No description available,Türkiye/İstanbul,['cafe'],41.0314076,28.9832923,nodes,amenity.json
Süttat,No description available,İstanbul,['restaurant'],40.9750631,29.0468415,nodes,amenity.json
Berlin platz,No description available,Türkiye/İstanbul,['bar'],40.9896431,29.0261199,nodes,amenity.json
Sandviç Kahvaltı,No description available,Türkiye/İstanbul,['fast_food'],41.089303,28.9543363,nodes,amenity.json
Durak Börek Salonu,No description available,Türkiye/İstanbul,['cafe'],41.080262,28.9440916,nodes,amenity.json
Oses Çiğköftecisi,No description available,Türkiye/İstanbul,['fast_food'],41.0802155,28.9441171,nodes,amenity.json
Yağdıran Kahvaltı & Fast Food,No description available,Türkiye/İstanbul,['fast_food'],41.0801245,28.9441614,nodes,amenity.json
Güntay Kıraathanesi,No description available,Türkiye/İstanbul,['cafe'],41.0800062,28.9442646,nodes,amenity.json
Şelale Çay Bahçesi,No description available,Türkiye/İstanbul,['cafe'],41.0791702,28.9444765,nodes,amenity.json
Payduşka,No description available,Türkiye/İstanbul,['cafe'],41.0801038,28.94059,nodes,amenity.json
Yavru Cafe & Börek,No description available,Türkiye/İstanbul,['cafe'],41.0801356,28.9391403,nodes,amenity.json
Gazi Çiğköfte,No description available,Türkiye/İstanbul,['fast_food'],41.0801366,28.9388975,nodes,amenity.json
Filika Cafe & Restaurant,No description available,Türkiye/İstanbul,['cafe'],41.0803449,28.93851,nodes,amenity.json
Cookshop,No description available,İstanbul,['restaurant'],40.9615213,29.0775542,nodes,amenity.json
Bizim Ev,No description available,Türkiye/İstanbul,['restaurant'],41.0269907,29.24674,nodes,amenity.json
Seben Et Mangalbaşı,No description available,Türkiye/İstanbul,['restaurant'],41.0268561,29.2374717,nodes,amenity.json
KFC,No description available,Türkiye/İstanbul,['fast_food'],41.024608,29.2254768,nodes,amenity.json
Pizza Hut,No description available,Türkiye/İstanbul,['restaurant'],41.0246363,29.2255251,nodes,amenity.json
Burger King,No description available,Türkiye/İstanbul,['fast_food'],41.024603,29.2252582,nodes,amenity.json
McDonald's,No description available,Türkiye/İstanbul,['fast_food'],41.0245433,29.225159,nodes,amenity.json
Çalı Restaurant,No description available,Türkiye/İstanbul,['restaurant'],41.0241851,29.2242497,nodes,amenity.json
Bağlar Et Mangal,No description available,Türkiye/İstanbul,['restaurant'],41.0099226,29.2826924,nodes,amenity.json
Adana Ocakbaşı,No description available,Türkiye/İstanbul,['restaurant'],41.0518418,28.9853236,nodes,amenity.json
Fiyeli coffee Co.,No description available,Türkiye/İstanbul,['cafe'],41.0764632,29.0160891,nodes,amenity.json
Murat Muhallebi,No description available,İstanbul,['cafe'],41.0237256,29.0390793,nodes,amenity.json
Pizza Hut,No description available,Türkiye/İstanbul,['restaurant'],40.8719294,29.3266321,nodes,amenity.json
Mood Cafe,No description available,Türkiye/İstanbul,['cafe'],40.8725393,29.3254141,nodes,amenity.json
Gürpınar döner,No description available,Türkiye/İstanbul,['restaurant'],40.8724882,29.3256395,nodes,amenity.json
Kahve Deryası,No description available,Türkiye/İstanbul,['cafe'],40.8718625,29.3234943,nodes,amenity.json
